sensor_id,city,zone,pm25,pm10,co2,temperature,humidity,wind_speed,aqi,severity,recorded_at
PKS_PEW_RES_02,Peshawar,Residential,29,100,494,37,33,22,29,GOOD,2026-07-13 07:27:43.779781
PKS_MUL_TRF_01,Multan,Traffic,70,73,566,35,37,1,70,MODERATE,2026-07-13 07:27:43.782337
PKS_MUL_PRK_02,Multan,Park,16,18,416,29,23,5,16,GOOD,2026-07-13 07:27:43.789508
PKS_KHI_IND_01,Karachi,Industrial,98,121,655,38,70,10,98,MODERATE,2026-07-13 07:28:03.085692
PKS_KHI_TRF_02,Karachi,Traffic,68,151,501,33,58,39,68,MODERATE,2026-07-13 07:28:03.087819
PKS_LHR_RES_01,Lahore,Residential,50,130,437,30,35,41,50,GOOD,2026-07-13 07:28:03.089466
PKS_LHR_IND_02,Lahore,Industrial,83,137,782,42,70,43,83,MODERATE,2026-07-13 07:28:03.092466
PKS_ISB_PRK_01,Islamabad,Park,13,38,405,26,78,29,13,GOOD,2026-07-13 07:28:03.103800
PKS_ISB_TRF_02,Islamabad,Traffic,56,102,510,28,64,38,56,MODERATE,2026-07-13 07:28:03.106022
PKS_PEW_IND_01,Peshawar,Industrial,98,117,788,31,44,24,98,MODERATE,2026-07-13 07:28:03.116876
PKS_PEW_RES_02,Peshawar,Residential,48,68,469,34,27,56,48,GOOD,2026-07-13 07:28:03.126262
PKS_MUL_TRF_01,Multan,Traffic,76,90,597,40,75,1,76,MODERATE,2026-07-13 07:28:03.130972
PKS_MUL_PRK_02,Multan,Park,17,60,413,34,40,6,17,GOOD,2026-07-13 07:28:03.138085
PKS_KHI_IND_01,Karachi,Industrial,84,167,890,33,25,28,84,MODERATE,2026-07-13 07:28:23.028053
PKS_KHI_TRF_02,Karachi,Traffic,55,99,531,39,63,37,55,MODERATE,2026-07-13 07:28:23.029527
PKS_LHR_RES_01,Lahore,Residential,33,101,470,27,70,46,33,GOOD,2026-07-13 07:28:23.031174
PKS_LHR_IND_02,Lahore,Industrial,114,134,778,36,74,6,114,UNHEALTHY,2026-07-13 07:28:23.032745
PKS_ISB_PRK_01,Islamabad,Park,13,44,426,34,73,19,13,GOOD,2026-07-13 07:28:23.036509
PKS_ISB_TRF_02,Islamabad,Traffic,55,118,618,40,58,27,55,MODERATE,2026-07-13 07:28:23.039710
PKS_PEW_IND_01,Peshawar,Industrial,84,138,753,31,83,38,84,MODERATE,2026-07-13 07:28:23.042060
PKS_PEW_RES_02,Peshawar,Residential,32,87,473,26,58,54,32,GOOD,2026-07-13 07:28:23.045675
PKS_MUL_TRF_01,Multan,Traffic,76,156,627,36,60,47,76,MODERATE,2026-07-13 07:28:23.047406
PKS_MUL_PRK_02,Multan,Park,9,89,422,35,23,34,9,GOOD,2026-07-13 07:28:23.049190
PKS_KHI_IND_01,Karachi,Industrial,85,177,737,34,67,8,85,MODERATE,2026-07-13 07:28:43.821671
PKS_KHI_TRF_02,Karachi,Traffic,74,109,501,38,36,22,74,MODERATE,2026-07-13 07:28:43.829143
PKS_LHR_RES_01,Lahore,Residential,31,57,450,30,64,19,31,GOOD,2026-07-13 07:28:43.835207
PKS_LHR_IND_02,Lahore,Industrial,116,206,737,37,43,54,116,UNHEALTHY,2026-07-13 07:28:43.843380
PKS_ISB_PRK_01,Islamabad,Park,12,91,401,24,26,50,12,GOOD,2026-07-13 07:28:43.847718
PKS_ISB_TRF_02,Islamabad,Traffic,70,135,511,38,26,2,70,MODERATE,2026-07-13 07:28:43.858856
PKS_PEW_IND_01,Peshawar,Industrial,88,175,718,38,66,31,88,MODERATE,2026-07-13 07:28:43.861541
PKS_PEW_RES_02,Peshawar,Residential,37,132,460,32,29,57,37,GOOD,2026-07-13 07:28:43.879683
PKS_MUL_TRF_01,Multan,Traffic,77,92,595,30,32,48,77,MODERATE,2026-07-13 07:28:43.892804
PKS_MUL_PRK_02,Multan,Park,18,92,415,32,25,25,18,GOOD,2026-07-13 07:28:43.913917
PKS_KHI_IND_01,Karachi,Industrial,101,199,896,41,50,54,101,UNHEALTHY,2026-07-13 07:29:06.917148
PKS_KHI_TRF_02,Karachi,Traffic,78,80,521,33,46,41,78,MODERATE,2026-07-13 07:29:06.918661
PKS_LHR_RES_01,Lahore,Residential,28,50,469,31,79,9,28,GOOD,2026-07-13 07:29:06.920318
PKS_LHR_IND_02,Lahore,Industrial,109,128,693,36,45,47,109,UNHEALTHY,2026-07-13 07:29:06.921927
PKS_ISB_PRK_01,Islamabad,Park,9,60,406,26,36,53,9,GOOD,2026-07-13 07:29:06.925937
PKS_ISB_TRF_02,Islamabad,Traffic,59,103,687,38,48,0,59,MODERATE,2026-07-13 07:29:06.929522
PKS_PEW_IND_01,Peshawar,Industrial,98,158,782,33,69,50,98,MODERATE,2026-07-13 07:29:06.933061
PKS_PEW_RES_02,Peshawar,Residential,45,69,434,26,34,53,45,GOOD,2026-07-13 07:29:06.935232
PKS_MUL_TRF_01,Multan,Traffic,62,157,606,31,66,55,62,MODERATE,2026-07-13 07:29:06.936952
PKS_MUL_PRK_02,Multan,Park,20,109,416,23,62,43,20,GOOD,2026-07-13 07:29:06.938848
PKS_KHI_IND_01,Karachi,Industrial,105,162,669,32,42,29,105,UNHEALTHY,2026-07-13 07:29:27.680771
PKS_KHI_TRF_02,Karachi,Traffic,67,117,510,31,86,12,67,MODERATE,2026-07-13 07:29:27.690132
PKS_LHR_RES_01,Lahore,Residential,36,110,492,28,48,26,36,GOOD,2026-07-13 07:29:27.693190
PKS_LHR_IND_02,Lahore,Industrial,103,159,644,39,75,53,103,UNHEALTHY,2026-07-13 07:29:27.696383
PKS_ISB_PRK_01,Islamabad,Park,12,109,418,31,88,57,12,GOOD,2026-07-13 07:29:27.703421
PKS_ISB_TRF_02,Islamabad,Traffic,67,75,603,40,75,38,67,MODERATE,2026-07-13 07:29:27.705982
PKS_PEW_IND_01,Peshawar,Industrial,102,138,600,38,81,3,102,UNHEALTHY,2026-07-13 07:29:27.708773
PKS_PEW_RES_02,Peshawar,Residential,43,69,476,37,59,47,43,GOOD,2026-07-13 07:29:27.722503
PKS_MUL_TRF_01,Multan,Traffic,56,79,522,35,43,29,56,MODERATE,2026-07-13 07:29:27.744133
PKS_MUL_PRK_02,Multan,Park,9,103,413,33,89,48,9,GOOD,2026-07-13 07:29:27.756635
PKS_KHI_IND_01,Karachi,Industrial,92,161,752,31,75,5,92,MODERATE,2026-07-13 07:29:46.625113
PKS_KHI_TRF_02,Karachi,Traffic,75,104,552,37,43,45,75,MODERATE,2026-07-13 07:29:46.627665
PKS_LHR_RES_01,Lahore,Residential,35,119,429,27,42,34,35,GOOD,2026-07-13 07:29:46.631984
PKS_LHR_IND_02,Lahore,Industrial,95,148,819,38,22,55,95,MODERATE,2026-07-13 07:29:46.634686
PKS_ISB_PRK_01,Islamabad,Park,17,117,422,33,46,26,17,GOOD,2026-07-13 07:29:46.636634
PKS_ISB_TRF_02,Islamabad,Traffic,69,111,579,30,35,25,69,MODERATE,2026-07-13 07:29:46.638713
PKS_PEW_IND_01,Peshawar,Industrial,101,190,835,30,59,12,101,UNHEALTHY,2026-07-13 07:29:46.641973
PKS_PEW_RES_02,Peshawar,Residential,39,122,431,38,35,52,39,GOOD,2026-07-13 07:29:46.650682
PKS_MUL_TRF_01,Multan,Traffic,55,146,695,38,62,35,55,MODERATE,2026-07-13 07:29:46.656681
PKS_MUL_PRK_02,Multan,Park,9,39,430,34,44,59,9,GOOD,2026-07-13 07:29:46.660455
PKS_KHI_IND_01,Karachi,Industrial,89,140,822,35,31,54,89,MODERATE,2026-07-13 07:29:50.189277
PKS_KHI_TRF_02,Karachi,Traffic,58,146,545,33,47,12,58,MODERATE,2026-07-13 07:29:50.192265
PKS_LHR_RES_01,Lahore,Residential,42,113,479,28,84,59,42,GOOD,2026-07-13 07:29:50.196175
PKS_LHR_IND_02,Lahore,Industrial,109,155,680,36,29,50,109,UNHEALTHY,2026-07-13 07:29:50.206714
PKS_ISB_PRK_01,Islamabad,Park,13,16,420,30,22,41,13,GOOD,2026-07-13 07:29:50.209542
PKS_ISB_TRF_02,Islamabad,Traffic,58,98,523,33,32,28,58,MODERATE,2026-07-13 07:29:50.219305
PKS_PEW_IND_01,Peshawar,Industrial,113,126,619,35,57,40,113,UNHEALTHY,2026-07-13 07:29:50.222541
PKS_PEW_RES_02,Peshawar,Residential,41,95,449,36,56,29,41,GOOD,2026-07-13 07:29:50.226715
PKS_MUL_TRF_01,Multan,Traffic,62,75,509,36,84,36,62,MODERATE,2026-07-13 07:29:50.233725
PKS_MUL_PRK_02,Multan,Park,10,63,425,23,71,30,10,GOOD,2026-07-13 07:29:50.239284
PKS_KHI_IND_01,Karachi,Industrial,88,167,626,35,31,0,88,MODERATE,2026-07-13 07:30:12.452448
PKS_KHI_TRF_02,Karachi,Traffic,60,128,676,31,70,38,60,MODERATE,2026-07-13 07:30:12.454167
PKS_LHR_RES_01,Lahore,Residential,26,55,460,29,51,38,26,GOOD,2026-07-13 07:30:12.456074
PKS_LHR_IND_02,Lahore,Industrial,114,196,756,42,68,43,114,UNHEALTHY,2026-07-13 07:30:12.457847
PKS_ISB_PRK_01,Islamabad,Park,15,23,425,22,72,54,15,GOOD,2026-07-13 07:30:12.464725
PKS_ISB_TRF_02,Islamabad,Traffic,62,72,689,35,78,34,62,MODERATE,2026-07-13 07:30:12.467791
PKS_PEW_IND_01,Peshawar,Industrial,84,180,846,40,34,33,84,MODERATE,2026-07-13 07:30:12.469374
PKS_PEW_RES_02,Peshawar,Residential,40,124,455,38,68,47,40,GOOD,2026-07-13 07:30:12.472202
PKS_MUL_TRF_01,Multan,Traffic,80,137,681,35,50,32,80,MODERATE,2026-07-13 07:30:12.473957
PKS_MUL_PRK_02,Multan,Park,16,65,430,31,89,1,16,GOOD,2026-07-13 07:30:12.476177
PKS_KHI_IND_01,Karachi,Industrial,91,121,876,33,36,29,91,MODERATE,2026-07-13 07:30:13.878790
PKS_KHI_TRF_02,Karachi,Traffic,68,68,641,40,60,8,68,MODERATE,2026-07-13 07:30:13.881809
PKS_LHR_RES_01,Lahore,Residential,25,98,477,32,86,36,25,GOOD,2026-07-13 07:30:13.887168
PKS_LHR_IND_02,Lahore,Industrial,107,192,793,40,61,29,107,UNHEALTHY,2026-07-13 07:30:13.891148
PKS_ISB_PRK_01,Islamabad,Park,20,63,421,32,83,18,20,GOOD,2026-07-13 07:30:13.895363
PKS_ISB_TRF_02,Islamabad,Traffic,65,88,500,35,44,57,65,MODERATE,2026-07-13 07:30:13.898025
PKS_PEW_IND_01,Peshawar,Industrial,98,112,674,38,75,36,98,MODERATE,2026-07-13 07:30:13.901313
PKS_PEW_RES_02,Peshawar,Residential,31,45,472,26,34,13,31,GOOD,2026-07-13 07:30:13.905747
PKS_MUL_TRF_01,Multan,Traffic,61,108,616,30,20,2,61,MODERATE,2026-07-13 07:30:13.910427
PKS_MUL_PRK_02,Multan,Park,18,43,403,32,27,40,18,GOOD,2026-07-13 07:30:13.914055
PKS_KHI_IND_01,Karachi,Industrial,115,131,829,42,48,1,115,UNHEALTHY,2026-07-13 07:30:33.854269
PKS_KHI_TRF_02,Karachi,Traffic,67,155,535,35,61,22,67,MODERATE,2026-07-13 07:30:33.856661
PKS_LHR_RES_01,Lahore,Residential,41,70,468,33,73,3,41,GOOD,2026-07-13 07:30:33.858464
PKS_LHR_IND_02,Lahore,Industrial,91,183,781,42,77,25,91,MODERATE,2026-07-13 07:30:33.861860
PKS_ISB_PRK_01,Islamabad,Park,19,62,404,28,73,43,19,GOOD,2026-07-13 07:30:33.876608
PKS_ISB_TRF_02,Islamabad,Traffic,64,93,603,39,31,22,64,MODERATE,2026-07-13 07:30:33.878848
PKS_PEW_IND_01,Peshawar,Industrial,97,179,892,37,49,16,97,MODERATE,2026-07-13 07:30:33.881180
PKS_PEW_RES_02,Peshawar,Residential,25,101,452,35,62,38,25,GOOD,2026-07-13 07:30:33.882890
PKS_MUL_TRF_01,Multan,Traffic,59,81,562,40,49,36,59,MODERATE,2026-07-13 07:30:33.885080
PKS_MUL_PRK_02,Multan,Park,15,48,410,22,45,39,15,GOOD,2026-07-13 07:30:33.897045
PKS_KHI_IND_01,Karachi,Industrial,82,144,679,38,33,23,82,MODERATE,2026-07-13 07:30:35.139593
PKS_KHI_TRF_02,Karachi,Traffic,66,115,647,29,77,33,66,MODERATE,2026-07-13 07:30:35.142576
PKS_LHR_RES_01,Lahore,Residential,37,106,497,38,60,19,37,GOOD,2026-07-13 07:30:35.147129
PKS_LHR_IND_02,Lahore,Industrial,87,139,746,40,74,45,87,MODERATE,2026-07-13 07:30:35.151013
PKS_ISB_PRK_01,Islamabad,Park,15,21,419,30,84,39,15,GOOD,2026-07-13 07:30:35.156721
PKS_ISB_TRF_02,Islamabad,Traffic,63,162,612,40,52,42,63,MODERATE,2026-07-13 07:30:35.161058
PKS_PEW_IND_01,Peshawar,Industrial,87,158,670,37,26,43,87,MODERATE,2026-07-13 07:30:35.164561
PKS_PEW_RES_02,Peshawar,Residential,32,77,476,31,62,14,32,GOOD,2026-07-13 07:30:35.171670
PKS_MUL_TRF_01,Multan,Traffic,61,150,527,29,37,21,61,MODERATE,2026-07-13 07:30:35.175865
PKS_MUL_PRK_02,Multan,Park,17,87,411,29,45,18,17,GOOD,2026-07-13 07:30:35.178893
PKS_KHI_IND_01,Karachi,Industrial,85,106,828,35,34,8,85,MODERATE,2026-07-13 07:30:58.252268
PKS_KHI_TRF_02,Karachi,Traffic,76,173,528,32,84,33,76,MODERATE,2026-07-13 07:30:58.255693
PKS_LHR_RES_01,Lahore,Residential,44,134,427,27,25,15,44,GOOD,2026-07-13 07:30:58.261986
PKS_LHR_IND_02,Lahore,Industrial,90,181,893,32,86,52,90,MODERATE,2026-07-13 07:30:58.275418
PKS_ISB_PRK_01,Islamabad,Park,10,86,427,35,42,9,10,GOOD,2026-07-13 07:30:58.278702
PKS_ISB_TRF_02,Islamabad,Traffic,73,84,615,34,48,54,73,MODERATE,2026-07-13 07:30:58.282581
PKS_PEW_IND_01,Peshawar,Industrial,85,152,852,40,82,49,85,MODERATE,2026-07-13 07:30:58.290581
PKS_PEW_RES_02,Peshawar,Residential,36,78,428,35,69,51,36,GOOD,2026-07-13 07:30:58.295808
PKS_MUL_TRF_01,Multan,Traffic,61,157,541,34,89,19,61,MODERATE,2026-07-13 07:30:58.299685
PKS_MUL_PRK_02,Multan,Park,19,116,430,35,75,28,19,GOOD,2026-07-13 07:30:58.309582
PKS_KHI_IND_01,Karachi,Industrial,112,120,685,30,70,37,112,UNHEALTHY,2026-07-13 07:31:01.087348
PKS_KHI_TRF_02,Karachi,Traffic,72,111,666,36,67,12,72,MODERATE,2026-07-13 07:31:01.094391
PKS_LHR_RES_01,Lahore,Residential,31,33,431,30,45,31,31,GOOD,2026-07-13 07:31:01.107046
PKS_LHR_IND_02,Lahore,Industrial,117,173,705,42,79,35,117,UNHEALTHY,2026-07-13 07:31:01.113924
PKS_ISB_PRK_01,Islamabad,Park,18,62,404,30,50,16,18,GOOD,2026-07-13 07:31:01.124466
PKS_ISB_TRF_02,Islamabad,Traffic,76,110,700,38,44,10,76,MODERATE,2026-07-13 07:31:01.140918
PKS_PEW_IND_01,Peshawar,Industrial,118,190,784,32,81,8,118,UNHEALTHY,2026-07-13 07:31:01.147735
PKS_PEW_RES_02,Peshawar,Residential,49,105,449,30,70,18,49,GOOD,2026-07-13 07:31:01.162377
PKS_MUL_TRF_01,Multan,Traffic,77,177,585,37,70,29,77,MODERATE,2026-07-13 07:31:01.174420
PKS_MUL_PRK_02,Multan,Park,20,86,406,35,66,32,20,GOOD,2026-07-13 07:31:01.181402
PKS_KHI_IND_01,Karachi,Industrial,88,156,665,40,88,51,88,MODERATE,2026-07-13 07:31:25.431653
PKS_KHI_TRF_02,Karachi,Traffic,65,91,509,33,68,22,65,MODERATE,2026-07-13 07:31:25.434631
PKS_LHR_RES_01,Lahore,Residential,29,70,433,32,68,43,29,GOOD,2026-07-13 07:31:25.437040
PKS_LHR_IND_02,Lahore,Industrial,108,118,632,36,88,38,108,UNHEALTHY,2026-07-13 07:31:25.443223
PKS_ISB_PRK_01,Islamabad,Park,14,71,426,34,31,13,14,GOOD,2026-07-13 07:31:25.456742
PKS_ISB_TRF_02,Islamabad,Traffic,62,130,586,31,81,40,62,MODERATE,2026-07-13 07:31:25.460288
PKS_PEW_IND_01,Peshawar,Industrial,85,125,830,36,41,49,85,MODERATE,2026-07-13 07:31:25.464437
PKS_PEW_RES_02,Peshawar,Residential,45,131,487,34,85,38,45,GOOD,2026-07-13 07:31:25.473447
PKS_MUL_TRF_01,Multan,Traffic,72,89,691,33,85,3,72,MODERATE,2026-07-13 07:31:25.475091
PKS_MUL_PRK_02,Multan,Park,8,54,422,23,72,47,8,GOOD,2026-07-13 07:31:25.477205
PKS_KHI_IND_01,Karachi,Industrial,107,171,651,31,30,37,107,UNHEALTHY,2026-07-13 07:31:28.044052
PKS_KHI_TRF_02,Karachi,Traffic,58,120,533,37,59,52,58,MODERATE,2026-07-13 07:31:28.046723
PKS_LHR_RES_01,Lahore,Residential,43,92,424,37,65,22,43,GOOD,2026-07-13 07:31:28.051662
PKS_LHR_IND_02,Lahore,Industrial,104,137,765,38,50,32,104,UNHEALTHY,2026-07-13 07:31:28.053820
PKS_ISB_PRK_01,Islamabad,Park,12,35,409,26,66,50,12,GOOD,2026-07-13 07:31:28.057929
PKS_ISB_TRF_02,Islamabad,Traffic,56,94,512,30,64,33,56,MODERATE,2026-07-13 07:31:28.063280
PKS_PEW_IND_01,Peshawar,Industrial,113,168,854,40,62,45,113,UNHEALTHY,2026-07-13 07:31:28.065790
PKS_PEW_RES_02,Peshawar,Residential,27,124,499,35,50,23,27,GOOD,2026-07-13 07:31:28.069800
PKS_MUL_TRF_01,Multan,Traffic,56,119,596,33,74,57,56,MODERATE,2026-07-13 07:31:28.079036
PKS_MUL_PRK_02,Multan,Park,19,73,414,32,54,46,19,GOOD,2026-07-13 07:31:28.082473
PKS_KHI_IND_01,Karachi,Industrial,106,191,605,36,47,38,106,UNHEALTHY,2026-07-13 07:31:47.370901
PKS_KHI_TRF_02,Karachi,Traffic,72,75,535,39,50,25,72,MODERATE,2026-07-13 07:31:47.374141
PKS_LHR_RES_01,Lahore,Residential,50,59,440,36,26,46,50,GOOD,2026-07-13 07:31:47.378783
PKS_LHR_IND_02,Lahore,Industrial,81,161,673,40,77,46,81,MODERATE,2026-07-13 07:31:47.386909
PKS_ISB_PRK_01,Islamabad,Park,17,37,420,31,62,57,17,GOOD,2026-07-13 07:31:47.388895
PKS_ISB_TRF_02,Islamabad,Traffic,66,98,670,33,89,56,66,MODERATE,2026-07-13 07:31:47.391281
PKS_PEW_IND_01,Peshawar,Industrial,106,116,663,42,31,56,106,UNHEALTHY,2026-07-13 07:31:47.393014
PKS_PEW_RES_02,Peshawar,Residential,41,73,456,32,23,2,41,GOOD,2026-07-13 07:31:47.395290
PKS_MUL_TRF_01,Multan,Traffic,73,166,539,32,86,22,73,MODERATE,2026-07-13 07:31:47.396881
PKS_MUL_PRK_02,Multan,Park,14,17,406,35,55,25,14,GOOD,2026-07-13 07:31:47.403471
PKS_KHI_IND_01,Karachi,Industrial,102,163,896,36,57,38,102,UNHEALTHY,2026-07-13 07:31:51.132442
PKS_KHI_TRF_02,Karachi,Traffic,64,74,503,30,31,49,64,MODERATE,2026-07-13 07:31:51.135091
PKS_LHR_RES_01,Lahore,Residential,29,84,429,33,52,41,29,GOOD,2026-07-13 07:31:51.141265
PKS_LHR_IND_02,Lahore,Industrial,80,178,841,35,58,2,80,MODERATE,2026-07-13 07:31:51.145189
PKS_ISB_PRK_01,Islamabad,Park,14,72,422,30,50,38,14,GOOD,2026-07-13 07:31:51.148307
PKS_ISB_TRF_02,Islamabad,Traffic,59,69,567,38,60,6,59,MODERATE,2026-07-13 07:31:51.151989
PKS_PEW_IND_01,Peshawar,Industrial,118,150,788,33,82,43,118,UNHEALTHY,2026-07-13 07:31:51.155460
PKS_PEW_RES_02,Peshawar,Residential,35,37,465,32,23,33,35,GOOD,2026-07-13 07:31:51.161794
PKS_MUL_TRF_01,Multan,Traffic,60,97,665,36,59,56,60,MODERATE,2026-07-13 07:31:51.166695
PKS_MUL_PRK_02,Multan,Park,12,88,404,25,59,24,12,GOOD,2026-07-13 07:31:51.170457
PKS_KHI_IND_01,Karachi,Industrial,115,128,772,38,37,8,115,UNHEALTHY,2026-07-13 07:32:09.065086
PKS_KHI_TRF_02,Karachi,Traffic,73,126,514,39,51,13,73,MODERATE,2026-07-13 07:32:09.066679
PKS_LHR_RES_01,Lahore,Residential,35,103,427,27,81,59,35,GOOD,2026-07-13 07:32:09.068360
PKS_LHR_IND_02,Lahore,Industrial,96,128,685,36,29,14,96,MODERATE,2026-07-13 07:32:09.069891
PKS_ISB_PRK_01,Islamabad,Park,8,38,429,22,24,14,8,GOOD,2026-07-13 07:32:09.073372
PKS_ISB_TRF_02,Islamabad,Traffic,77,120,692,30,28,13,77,MODERATE,2026-07-13 07:32:09.079577
PKS_PEW_IND_01,Peshawar,Industrial,83,163,687,33,39,28,83,MODERATE,2026-07-13 07:32:09.082711
PKS_PEW_RES_02,Peshawar,Residential,43,66,447,34,79,7,43,GOOD,2026-07-13 07:32:09.085951
PKS_MUL_TRF_01,Multan,Traffic,63,119,513,35,43,18,63,MODERATE,2026-07-13 07:32:09.092621
PKS_MUL_PRK_02,Multan,Park,12,90,413,30,51,53,12,GOOD,2026-07-13 07:32:09.102205
PKS_KHI_IND_01,Karachi,Industrial,93,179,749,34,75,10,93,MODERATE,2026-07-13 07:32:13.680656
PKS_KHI_TRF_02,Karachi,Traffic,79,101,504,28,42,49,79,MODERATE,2026-07-13 07:32:13.709680
PKS_LHR_RES_01,Lahore,Residential,25,85,493,30,82,44,25,GOOD,2026-07-13 07:32:13.735013
PKS_LHR_IND_02,Lahore,Industrial,110,120,721,39,34,57,110,UNHEALTHY,2026-07-13 07:32:13.763369
PKS_ISB_PRK_01,Islamabad,Park,19,109,412,25,60,24,19,GOOD,2026-07-13 07:32:13.778114
PKS_ISB_TRF_02,Islamabad,Traffic,66,147,669,32,34,1,66,MODERATE,2026-07-13 07:32:13.780791
PKS_PEW_IND_01,Peshawar,Industrial,105,143,895,36,89,14,105,UNHEALTHY,2026-07-13 07:32:13.795715
PKS_PEW_RES_02,Peshawar,Residential,47,60,459,37,42,14,47,GOOD,2026-07-13 07:32:13.811891
PKS_MUL_TRF_01,Multan,Traffic,63,163,604,28,36,9,63,MODERATE,2026-07-13 07:32:13.815742
PKS_MUL_PRK_02,Multan,Park,17,69,405,33,45,23,17,GOOD,2026-07-13 07:32:13.819649
PKS_KHI_IND_01,Karachi,Industrial,110,124,786,39,47,0,110,UNHEALTHY,2026-07-13 07:32:30.861913
PKS_KHI_TRF_02,Karachi,Traffic,67,113,563,39,70,7,67,MODERATE,2026-07-13 07:32:30.863609
PKS_LHR_RES_01,Lahore,Residential,32,100,496,29,31,1,32,GOOD,2026-07-13 07:32:30.865199
PKS_LHR_IND_02,Lahore,Industrial,90,125,760,42,39,45,90,MODERATE,2026-07-13 07:32:30.866997
PKS_ISB_PRK_01,Islamabad,Park,11,26,423,34,72,56,11,GOOD,2026-07-13 07:32:30.870879
PKS_ISB_TRF_02,Islamabad,Traffic,57,140,667,35,52,40,57,MODERATE,2026-07-13 07:32:30.879716
PKS_PEW_IND_01,Peshawar,Industrial,114,177,703,33,69,38,114,UNHEALTHY,2026-07-13 07:32:30.881895
PKS_PEW_RES_02,Peshawar,Residential,30,83,447,26,45,58,30,GOOD,2026-07-13 07:32:30.883523
PKS_MUL_TRF_01,Multan,Traffic,65,132,523,29,66,31,65,MODERATE,2026-07-13 07:32:30.886148
PKS_MUL_PRK_02,Multan,Park,10,78,430,35,68,26,10,GOOD,2026-07-13 07:32:30.887863
PKS_KHI_IND_01,Karachi,Industrial,80,156,630,40,63,11,80,MODERATE,2026-07-13 07:32:36.664847
PKS_KHI_TRF_02,Karachi,Traffic,75,85,545,40,20,19,75,MODERATE,2026-07-13 07:32:36.680133
PKS_LHR_RES_01,Lahore,Residential,45,118,422,38,77,17,45,GOOD,2026-07-13 07:32:36.700979
PKS_LHR_IND_02,Lahore,Industrial,105,153,706,40,65,47,105,UNHEALTHY,2026-07-13 07:32:36.708757
PKS_ISB_PRK_01,Islamabad,Park,9,11,402,31,41,3,9,GOOD,2026-07-13 07:32:36.716152
PKS_ISB_TRF_02,Islamabad,Traffic,61,81,599,28,83,51,61,MODERATE,2026-07-13 07:32:36.724642
PKS_PEW_IND_01,Peshawar,Industrial,120,148,863,40,60,3,120,UNHEALTHY,2026-07-13 07:32:36.731892
PKS_PEW_RES_02,Peshawar,Residential,36,98,439,29,57,49,36,GOOD,2026-07-13 07:32:36.743206
PKS_MUL_TRF_01,Multan,Traffic,78,114,688,38,90,41,78,MODERATE,2026-07-13 07:32:36.760522
PKS_MUL_PRK_02,Multan,Park,9,74,414,27,26,11,9,GOOD,2026-07-13 07:32:36.769699
PKS_KHI_IND_01,Karachi,Industrial,85,93,759,32,85,1,85,MODERATE,2026-07-13 07:32:55.496471
PKS_KHI_TRF_02,Karachi,Traffic,62,85,504,34,69,25,62,MODERATE,2026-07-13 07:32:55.497975
PKS_LHR_RES_01,Lahore,Residential,36,119,469,26,62,13,36,GOOD,2026-07-13 07:32:55.499645
PKS_LHR_IND_02,Lahore,Industrial,91,96,686,31,67,11,91,MODERATE,2026-07-13 07:32:55.501264
PKS_ISB_PRK_01,Islamabad,Park,14,20,426,34,38,53,14,GOOD,2026-07-13 07:32:55.508164
PKS_ISB_TRF_02,Islamabad,Traffic,64,154,504,40,73,52,64,MODERATE,2026-07-13 07:32:55.509822
PKS_PEW_IND_01,Peshawar,Industrial,96,157,775,33,84,48,96,MODERATE,2026-07-13 07:32:55.513460
PKS_PEW_RES_02,Peshawar,Residential,30,75,480,33,78,14,30,GOOD,2026-07-13 07:32:55.515764
PKS_MUL_TRF_01,Multan,Traffic,72,169,604,35,89,30,72,MODERATE,2026-07-13 07:32:55.517382
PKS_MUL_PRK_02,Multan,Park,13,17,403,34,33,14,13,GOOD,2026-07-13 07:32:55.521068
PKS_KHI_IND_01,Karachi,Industrial,106,134,721,39,24,3,106,UNHEALTHY,2026-07-13 07:33:03.077725
PKS_KHI_TRF_02,Karachi,Traffic,67,111,676,28,33,46,67,MODERATE,2026-07-13 07:33:03.080612
PKS_LHR_RES_01,Lahore,Residential,37,133,453,31,56,0,37,GOOD,2026-07-13 07:33:03.085677
PKS_LHR_IND_02,Lahore,Industrial,119,176,788,39,33,24,119,UNHEALTHY,2026-07-13 07:33:03.089036
PKS_ISB_PRK_01,Islamabad,Park,8,34,402,30,87,35,8,GOOD,2026-07-13 07:33:03.091589
PKS_ISB_TRF_02,Islamabad,Traffic,69,140,502,39,64,53,69,MODERATE,2026-07-13 07:33:03.095812
PKS_PEW_IND_01,Peshawar,Industrial,83,83,727,34,30,10,83,MODERATE,2026-07-13 07:33:03.099483
PKS_PEW_RES_02,Peshawar,Residential,33,129,435,33,86,18,33,GOOD,2026-07-13 07:33:03.102204
PKS_MUL_TRF_01,Multan,Traffic,80,147,535,38,63,2,80,MODERATE,2026-07-13 07:33:03.106868
PKS_MUL_PRK_02,Multan,Park,9,17,425,32,22,60,9,GOOD,2026-07-13 07:33:03.110563
PKS_KHI_IND_01,Karachi,Industrial,89,173,813,36,75,22,89,MODERATE,2026-07-13 07:33:18.370740
PKS_KHI_TRF_02,Karachi,Traffic,63,160,614,37,44,3,63,MODERATE,2026-07-13 07:33:18.372353
PKS_LHR_RES_01,Lahore,Residential,37,105,470,29,21,33,37,GOOD,2026-07-13 07:33:18.373880
